boundaryCollection,boundaryName,boundaryISO,boundaryYearRepresented,boundaryType,boundaryCanonical,nameField,boundarySource-1,boundarySource-2,boundarySource-3,boundarySource-4,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,sourceDataUpdateDate,buildUpdateDate,Continent,UNSDG-region,UNSDG-subregion,worldBankIncomeGroup,apiURL,boundaryCount,boundaryYearSourceLag,statsArea,statsPerimeter,statsVertices,statsLineResolution,statsVertexDensity
geoBoundaries (Open),Djibouti,DJI,2020,ADM2,Districts,shapeName,geoBoundaries (Open),FEWS,OCHA FISS,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,data.humdata.org/dataset/djibouti-administrative-levels-0-2-boundaries,"Apr 01, 2021","Aug 25, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/DJI/ADM2/geoBoundaries-DJI-ADM2.topojson,11,,21676.302402155296,2149.95529310063,708,3036.6600185037146,0.32930917320561304
geoBoundaries (Open),Djibouti,DJI,2017,ADM0,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 25, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/DJI/ADM0/geoBoundaries-DJI-ADM0.topojson,1,,21674.326207447775,1020.5043631030738,9370,108.91188506969837,9.181734384268971
geoBoundaries (Open),Djibouti,DJI,2017,ADM1,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 25, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/DJI/ADM1/geoBoundaries-DJI-ADM1.topojson,6,,21674.269828390832,1709.5719413571442,9439,181.11790882054711,5.521265160977576
geoBoundaries (Open),United Republic of Tanzania,TZA,2021,ADM2,Districts,shapeName,geoBoundaries (Open),Tanzania National Bureau of Statistics / UN OCHA ROSA,OCHA ROSA,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/tanzania-administrative-boundaries-level-1-to-3-regions-districts-and-wards-with-2012-population,data.humdata.org/dataset/tanzania-administrative-boundaries-level-1-to-3-regions-districts-and-wards-with-2012-population,"Sep 08, 2021","Sep 14, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/TZA/ADM2/geoBoundaries-TZA-ADM2.topojson,170,,883886.0043155324,69472.44625417612,430736,161.28776386040664,6.200098358766338
geoBoundaries (Open),United Republic of Tanzania,TZA,2015,ADM3,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,,,Open Data Commons Open Database License 1.0,,web.archive.org/web/20190717210922/http,twitter.com/WMgeoLab/status/1253049949132128257,"Sep 25, 2020","Aug 27, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/TZA/ADM3/geoBoundaries-TZA-ADM3.topojson,3644,,885722.2366632001,227864.4209521839,1100451,207.06457711627678,4.829411258684056
geoBoundaries (Open),United Republic of Tanzania,TZA,2019,ADM0,United Republic of Tanzania,shapeName,geoBoundaries (Open),Open Data Soft,,,Open Government Licence v3.0,,"public.opendatasoft.com/explore/dataset/world-administrative-boundaries/information/?refine.color_code=TZA&dataChart=eyJxdWVyaWVzIjpbeyJjb25maWciOnsiZGF0YXNldCI6IndvcmxkLWFkbWluaXN0cmF0aXZlLWJvdW5kYXJpZXMiLCJvcHRpb25zIjp7InJlZmluZS5jb2xvcl9jb2RlIjoiVFpBIn19LCJjaGFydHMiOlt7ImFsaWduTW9udGgiOnRydWUsInR5cGUiOiJjb2x1bW4iLCJmdW5jIjoiQ09VTlQiLCJzY2llbnRpZmljRGlzcGxheSI6dHJ1ZSwiY29sb3IiOiIjRkY1MTVBIn1dLCJ4QXhpcyI6InN0YXR1cyIsIm1heHBvaW50cyI6NTAsInNvcnQiOiIifV0sInRpbWVzY2FsZSI6IiIsImRpc3BsYXlMZWdlbmQiOnRydWUsImFsaWduTW9udGgiOnRydWV9&location=6,-6.39703,34.88882&basemap=jawg.streets","public.opendatasoft.com/explore/dataset/world-administrative-boundaries/export/?refine.color_code=TZA&dataChart=eyJxdWVyaWVzIjpbeyJjb25maWciOnsiZGF0YXNldCI6IndvcmxkLWFkbWluaXN0cmF0aXZlLWJvdW5kYXJpZXMiLCJvcHRpb25zIjp7InJlZmluZS5jb2xvcl9jb2RlIjoiVFpBIn19LCJjaGFydHMiOlt7ImFsaWduTW9udGgiOnRydWUsInR5cGUiOiJjb2x1bW4iLCJmdW5jIjoiQ09VTlQiLCJzY2llbnRpZmljRGlzcGxheSI6dHJ1ZSwiY29sb3IiOiIjRkY1MTVBIn1dLCJ4QXhpcyI6InN0YXR1cyIsIm1heHBvaW50cyI6NTAsInNvcnQiOiIifV0sInRpbWVzY2FsZSI6IiIsImRpc3BsYXlMZWdlbmQiOnRydWUsImFsaWduTW9udGgiOnRydWV9&location=6,-6.39703,34.88882&basemap=jawg.streets","Jan 07, 2021","Aug 27, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/TZA/ADM0/geoBoundaries-TZA-ADM0.topojson,1,,941380.3975987192,5016.85391852642,662,7578.329182064078,0.13195520753660825
geoBoundaries (Open),United Republic of Tanzania,TZA,2015,ADM1,Regions,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Jan 12, 2021","Aug 27, 2021",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/TZA/ADM1/geoBoundaries-TZA-ADM1.topojson,30,,939793.3914359098,29296.088435590184,81431,359.76579479056113,2.779586093175293
geoBoundaries (Open),Republic of Moldova,MDA,2017,ADM0,Moldova,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Aug 12, 2021","Aug 27, 2021",Europe,Europe and Northern America,Eastern Europe,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/MDA/ADM0/geoBoundaries-MDA-ADM0.topojson,1,,33851.820416630035,1924.030028766246,7931,242.5961453494195,4.122077036960608
geoBoundaries (Open),Republic of Moldova,MDA,2020,ADM1,Districts,shapeName,geoBoundaries (Open),UNHCR,OCHA FISS,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/moldova-administrative-level-0-1-boundaries,data.humdata.org/dataset/moldova-administrative-level-0-1-boundaries,"Sep 08, 2021","Sep 09, 2021",Europe,Europe and Northern America,Eastern Europe,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/MDA/ADM1/geoBoundaries-MDA-ADM1.topojson,37,,33856.04104536438,8698.554694214388,13398,649.2427746092244,1.5402558782450748
geoBoundaries (Open),Mexico,MEX,2012,ADM2,municipios,shapeName,geoBoundaries (Open),World Bank,,,Creative Commons Attribution 4.0 (CC BY 4.0),,datacatalog.worldbank.org/public-licenses#cc-by,datacatalog.worldbank.org/dataset/mexico-municipalities-2012,"May 04, 2021","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,Central America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/MEX/ADM2/geoBoundaries-MEX-ADM2.topojson,2457,,1965249.3902371842,360734.5155096116,3283590,109.859792333882,9.10251128967034
geoBoundaries (Open),Mexico,MEX,2012,ADM0,Mexico,shapeName,geoBoundaries (Open),geoBoundaries,World Bank,,Creative Commons Attribution 4.0 (CC BY 4.0),,datacatalog.worldbank.org/public-licenses#cc-by,datacatalog.worldbank.org/dataset/mexico-municipalities-2012,"Dec 21, 2020","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,Central America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/MEX/ADM0/geoBoundaries-MEX-ADM0.topojson,1,,1965256.5985194563,18547.963977574334,232860,79.6528556968751,12.554477692621278
geoBoundaries (Open),Mexico,MEX,2020,ADM1,States,shapeName,geoBoundaries (Open),Instituto Nacional de Estadística y Geografía (INEGI),OCHA ROLAC,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/mexican-administrative-level-0-country-1-estado-and-2-municipio-boundary-polygons,data.humdata.org/dataset/mexican-administrative-level-0-country-1-estado-and-2-municipio-boundary-polygons,"Apr 07, 2021","Aug 27, 2021",Latin America and the Caribbean,Latin America and the Caribbean,Central America,Upper-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/MEX/ADM1/geoBoundaries-MEX-ADM1.topojson,32,,1950022.3472868488,80433.59670033414,804454,99.98532756420396,10.001467458891566
geoBoundaries (Open),Sri Lanka,LKA,2017,ADM2,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/LKA/ADM2/geoBoundaries-LKA-ADM2.topojson,25,,66068.9156528618,9025.35560584984,51256,176.08388492761512,5.679111409945787
geoBoundaries (Open),Sri Lanka,LKA,2019,ADM4,Grama Niladhari Divisions,shapeName,geoBoundaries (Open),OCHA ROAP,Survey Department of Sri Lanka,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,"Jun 03, 2021","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/LKA/ADM4/geoBoundaries-LKA-ADM4.topojson,14044,,66019.17844675937,134507.09985228314,6526816,20.608379315777118,48.523951577037984
geoBoundaries (Open),Sri Lanka,LKA,2020,ADM3,Divisional Secretariat,shapeName,geoBoundaries (Open),OCHA ROAP,Survey Department of Sri Lanka,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,"Jul 05, 2021","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/LKA/ADM3/geoBoundaries-LKA-ADM3.topojson,330,,66019.17710903408,28784.375710137745,1265080,22.75300827626533,43.950232332273366
geoBoundaries (Open),Sri Lanka,LKA,2017,ADM0,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/LKA/ADM0/geoBoundaries-LKA-ADM0.topojson,1,,66068.93171451673,2274.5716496370096,13855,164.16973292219484,6.0912567877169606
geoBoundaries (Open),Sri Lanka,LKA,2017,ADM1,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/LKA/ADM1/geoBoundaries-LKA-ADM1.topojson,9,,66068.90276055533,6327.245639335274,36723,172.29653457874556,5.803947261301212
geoBoundaries (Open),India,IND,2021,ADM2,District,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,lgdirectory.gov.in,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"Apr 17, 2021","Aug 26, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/IND/ADM2/geoBoundaries-IND-ADM2.topojson,735,,3273555.682889452,324546.60714469466,1996079,162.59206531640015,6.150361630833736
geoBoundaries (Open),India,IND,2019,ADM4,CD Block,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,lgdirectory.gov.in,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"May 03, 2021","Aug 26, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/IND/ADM4/geoBoundaries-IND-ADM4.topojson,7143,,3272234.8514017686,860459.7096912203,2486477,346.05576874076064,2.889707643478488
geoBoundaries (Open),India,IND,2018,ADM3,Sub-District,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,lgdirectory.gov.in,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"May 02, 2021","Aug 26, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/IND/ADM3/geoBoundaries-IND-ADM3.topojson,6823,,3271786.065567137,835922.4947004862,2394736,349.06665899726994,2.86478233948955
geoBoundaries (Open),India,IND,2011,ADM5,village,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,https//censusindia.gov.in,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"May 26, 2021","Aug 27, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://media.githubusercontent.com/media/wmgeolab/geoBoundaries/main/releaseData/gbOpen/IND/ADM5/geoBoundaries-IND-ADM5.topojson,649709,,2652062.036246341,5080350.57792436,21591660,235.29226460236774,4.250033470883331
geoBoundaries (Open),India,IND,2021,ADM0,Country,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,lgdirectory.gov.in,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"Apr 17, 2021","Aug 26, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/IND/ADM0/geoBoundaries-IND-ADM0.topojson,1,,3273557.926378107,25855.96647570579,244234,105.86554892318756,9.445943559274093
geoBoundaries (Open),India,IND,2021,ADM1,State,shapeName,geoBoundaries (Open),Pathways Data Pvt. Ltd.,https//lgdirectory.gov.in/,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,geonode.pathwaysdata.com/layers/geonode,"Apr 17, 2021","Aug 26, 2021",Asia,Central and Southern Asia,Southern Asia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/IND/ADM1/geoBoundaries-IND-ADM1.topojson,37,,3273557.660619082,89367.67318817218,562511,158.87275660062144,6.294345370451565
geoBoundaries (Open),Micronesia (Fed. States of),FSM,2019,ADM2,Municipality,shapeName,geoBoundaries (Open),OCHA ROP,"Federated States of Micronesia Division of Statistics, 2010 Census of Population and Housing and Secretariat of the Pacific Community, Statistics for Development Division",,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,Data https,data.humdata.org/dataset/fsm-2010-administrative-level-0-2-boundaries,"Jul 16, 2021","Aug 25, 2021",Oceania,Oceania (excluding Australia and New Zealand),Micronesia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/FSM/ADM2/geoBoundaries-FSM-ADM2.topojson,75,,687.9608160138044,1320.7261038573208,49024,26.9403986589695,37.11897558231052
geoBoundaries (Open),Micronesia (Fed. States of),FSM,2019,ADM0,Federated States of Micronesia,shapeName,geoBoundaries (Open),OCHA ROP,"Federated States of Micronesia Division of Statistics, 2010 Census of Population and Housing and Secretariat of the Pacific Community, Statistics for Development Division",,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,Data https,data.humdata.org/dataset/fsm-2010-administrative-level-0-2-boundaries,"Jul 15, 2021","Aug 25, 2021",Oceania,Oceania (excluding Australia and New Zealand),Micronesia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/FSM/ADM0/geoBoundaries-FSM-ADM0.topojson,1,,687.9609444196775,1084.5378975372696,46499,23.32389723515064,42.874481477861025
geoBoundaries (Open),Micronesia (Fed. States of),FSM,2019,ADM1,State,shapeName,geoBoundaries (Open),OCHA ROP,"Federated States of Micronesia Division of Statistics, 2010 Census of Population and Housing and Secretariat of the Pacific Community, Statistics for Development Division",,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,Data https,data.humdata.org/dataset/fsm-2010-administrative-level-0-2-boundaries,"Jul 15, 2021","Aug 25, 2021",Oceania,Oceania (excluding Australia and New Zealand),Micronesia,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/FSM/ADM1/geoBoundaries-FSM-ADM1.topojson,4,,687.9609444196897,1084.5376662681315,46499,23.323892261513826,42.87449062050741
geoBoundaries (Open),Cabo Verde,CPV,2020,ADM2,freguesia,shapeName,geoBoundaries (Open),OCHA ROWCA,OCHA ROWCA,,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/cape-verde-administrative-boundaries,data.humdata.org/dataset/cape-verde-administrative-boundaries,"Sep 08, 2021","Sep 08, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/CPV/ADM2/geoBoundaries-CPV-ADM2.topojson,32,,4060.383329895706,2378.969984200379,307704,7.731358657022264,129.3433721499541
geoBoundaries (Open),Cabo Verde,CPV,2017,ADM0,Unknown,shapeName,geoBoundaries (Open),OpenStreetMap,Wambacher,,Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,"Sep 25, 2020","Aug 25, 2021",Africa,Sub-Saharan Africa,Western Africa,Lower-middle-income Countries,https://github.com/wmgeolab/geoBoundaries/raw/main/releaseData/gbOpen/CPV/ADM0/geoBoundaries-CPV-ADM0.topojson,1,,4060.456359574139,1166.0712947240825,20246,57.595144459354074,17.362574734155203
